%besme llahe rahmane rahim va tavakalto ala llah
@relation multiClassDataSet

@attribute POS {V, ADJ, N, ADR, ADV, CONJ, NUM, POSTP, PR, PSUS, SUBR, PREP, PUNC, LATIN, ARAB, UNKNOWN}
@attribute synTag {NE, APP, NCL, AJUCL, PARCL, TAM, NPRT, NPP, VPRT, COMPP, NPOSTMOD, NPREMOD, PUNC, SBJ, NVE, ENC, ADVRB, NADV, ADJADV, PRD, ACL, AVCL, VCL, AJPP, ADVPP, ADVC, NEZ, ADVEZ, PROG, MOS, MOZ, OBJ, OBJ2, VPP, MESU, AJCONJ, PCONJ, NCONJ, VCONJ, AVCONJ, POSDEP, PREDEP, APOSTMOD, APREMOD, ROOT, UNKNOWN}
@attribute semTag {Arg0, Arg1, Arg2, Arg3, Arg4, Arg5, ArgM_COM, ArgM_LOC, ArgM_DIR,  ArgM_GOL, ArgM_MNR, ArgM_TMP, ArgM_EXT, ArgM_REC, ArgM_PRP, ArgM_CAU, ArgM_DIS, ArgM_MOD, ArgM_NEG, ArgM_ADV, ArgM_CND, ArgM_INS, null}
@attribute superWsd {نفر§n-13075,مسبب§n-13036, جانور§n-12239,جان_دار§n-10393, ساختار§n-12875, موقعيت§n-13554, جا§n-12733, شيء§n-12703, چيز§n-10392, ماده§n-14032, مشخصه§n-12756, خصوصيت_رواني§n-12725, واحد_زمان§n-12631, دوره_زماني§n-12603, فاصله_زماني§n-12691, اندازه§n-12768, رخداد§n-13136, رابطه§n-13628, گروه§n-12753, گروه§n-13239, خبر§n-12766, null}
@attribute depended {YES, NO}
@attribute class {ROLE, ROLE_ACTION, ROLE_STATE, ROLE_INTENT, ROLE_EMOTION, DYNAMIC_OBJECT, DYNAMIC_OBJECT_ACTION, DYNAMIC_OBJECT_STATE, STATIC_OBJECT, STATIC_OBJECT_STATE, LOCATION, TIME, SCENE_EMOTION, SCENE_GOAL, UNKNOWN}

@data
N, SBJ, Arg0, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role
PREP, ADVRB, ArgM_TMP, null, YES, no
N, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
PREP, ADVRB, ArgM_CAU, null, NO, no
N, VPP, Arg3, رابطه§n-13628, YES, no
N, MOZ, null, جانور§n-12239, YES, dynamic_object
N, NVE, null, null, YES, no
N, VPP, Arg2, null, NO, no
N, MOZ, null, null, YES, role_state
N, APP, null, نفر§n-13075, YES, role_state
ARAB, MOZ, null, null, YES, dynamic_object
N, NVE, null, null, NO, no
V, ROOT, null, رخداد§n-13136, NO, no
N, SBJ, Arg1, جا§n-12733, YES, static_object
N, VPP, Arg3, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
N, MOZ, null, مشخصه§n-12756, YES, static_object
N, MOZ, null, مشخصه§n-12756, YES, location
N, NVE, null, null, YES, no
N, SBJ, null, جا§n-12733, YES, location
N, MOZ, Arg1, null, YES, location
N, NPP, null, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
N, POSDEP, null, جا§n-12733, YES, location
N, TAM, Arg2, جا§n-12733, YES, location
N, MOZ, null, مشخصه§n-12756, YES, no
N, MOZ, null, null, YES, role
N, VPRT, null, null, YES, no
V, VCONJ, null, رخداد§n-13136, YES, no
N, SBJ, Arg1, null, YES, location
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
ADJ, NPREMOD, null, مشخصه§n-12756, YES, static_object_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, static_object_state
N, AJPP, null, جا§n-12733, YES, location
N, MOZ, null, null, YES, no
ADJ, MOS, Arg2, مشخصه§n-12756, YES, no
V, POSDEP, null, null, YES, no
ADJ, MOS, Arg2, null, YES, no
N, NEZ, null, گروه§n-12753, YES, role
ADJ, NPREMOD, null, null, YES, no
N, POSDEP, null, اندازه§n-12768, YES, no
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, OBJ, Arg1, null, NO, role_state
N, MOZ, null, نفر§n-13075, YES, role
PREP, VPP, Arg3, null, NO, no
V, ROOT, null, رخداد§n-13136, NO, role_action
PR, OBJ, Arg1, null, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
N, NCONJ, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصیت روانی§n-12725, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, خبر§n-13975, YES, role_intent
V, VCONJ, null, رخداد§n-13136, NO, role_action
PR, SBJ, Arg0, null, NO, role
N, POSDEP, null, null, YES, role_intent
N, NVE, null, رخداد§n-13136, NO, no
V, ROOT, null, رخداد§n-13136, NO, role_action
PREP, ADVRB, ArgM_TMP, null, NO, no
N, MESU, null, دوره زمانی§n-12603, YES, time
N, POSDEP, null, خبر§n-13975, YES, role_intent
N, POSDEP, null, اندازه§n-12768, YES, no
V, ROOT, null, رخداد§n-13136, NO, role_action
ADJ, APREMOD, null, null, YES, no
N, MOS, Arg2, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, null, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
N, APP, Arg1, null, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, TAM, Arg2, نفر§n-13075, YES, role_state
N, NCONJ, null, نفر§n-13075, YES, role_state
N, MOZ, null, null, YES, role
N, ADVRB, ArgM_TMP, مدت§n-12613, YES, time
N, SBJ, Arg1, رخداد§n-13136, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
UNKNOWN, ADVC, Arg2, مشخصه§n-12756, YES, no
V, PRD, null, رخداد§n-13136, YES, no
N, NVE, null, رخداد§n-13136, YES, role_intent
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, null, YES, no
N, SBJ, Arg0, null, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, no
SUBR, AJUCL, ArgM_CAU, null, YES, no
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, role_state
PR, MOZ, null, گروه§n-12753, YES, role
V, PRD, null, رخداد§n-13136, YES, no
SUBR, ROOT, ArgM_DIS, null, NO, no
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, گروه§n-12753, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, null, YES, role_intent
N, SBJ, Arg0, null, YES, role
PREP, VPP, Arg4, null, YES, location
N, NPP, Arg3, شیء§n-12703, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, خبر§n-13975, YES, role_intent
N, NVE, null, مشخصه§n-12756, YES, role_intent
V, VCL, null, رخداد§n-13136, YES, role_action
PREP, ADVRB, ArgM_TMP, null, YES, no
N, POSDEP, null, دوره زمانی§n-12603, YES, time
N, SBJ, Arg0, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role_intent
N, MOZ, null, رخداد§n-13136, YES, no
ADJ, MOS, Arg2, null, YES, no
N, NEZ, null, جا§n-12733, YES, location
V, ROOT, null, رخداد§n-13136, NO, role_action
N, NVE, null, رخداد§n-13136, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
V, PRD, null, رخداد§n-13136, YES, no
N, OBJ, Arg1, رخداد§n-13136, YES, no
ADJ, NPREMOD, null, null, YES, no
N, VPP, Arg3, گروه§n-12753, YES, role
V, NCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg3, رخداد§n-13136, YES, no
N, MOZ, null, null, YES, no
N, MOZ, null, نفر§n-13075, YES, role
N, NCONJ, null, مشخصه§n-12756, YES, role_intent
PR, POSDEP, null, null, YES, role
N, NVE, null, خبر§n-13975, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, ADVRB, ArgM_CAU, رخداد§n-13136, YES, role_action
N, MOZ, null, خبر§n-13975, YES, no
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, POSDEP, null, خبر§n-13975, YES, no
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, جا§n-12733, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
N, NEZ, Arg1, شیء§n-12703, YES, dynamic_object
ADJ, NPREMOD, null, null, YES, no
N, NCONJ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, شیء§n-12703, YES, dynamic_object
PREP, MOS, Arg2, null, YES, no
N, SBJ, Arg0, جانور§n-12239, YES, dynamic_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PREP, OBJ, Arg1, جا§n-12733, YES, no
PR, POSDEP, null, شیء§n-12703, YES, dynamic_object
N, OBJ, Arg1, شیء§n-12703, YES, static_object
N, NVE, null, رخداد§n-13136, YES, role_intent
N, MOZ, Arg1, null, YES, static_object
V, PRD, null, رخداد§n-13136, YES, dynamic_object_action
N, SBJ, Arg1, null, NO, no
N, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, null, NO, no
SUBR, AJUCL, ArgM_DIS, null, NO, no
N, MOZ, null, جا§n-12733, YES, location
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, جانور§n-12239, YES, dynamic_object
UNKNOWN, ADVRB, ArgM_TMP, مشخصه§n-12756, YES, no
V, VCONJ, null, رخداد§n-13136, YES, dynamic_object_action
N, VPP, Arg3, جا§n-12733, YES, location
N, MOZ, null, ماده§n-14032, YES, static_object
V, PRD, null, رخداد§n-13136, YES, dynamic_object_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, NPP, Arg3, جانور§n-12239, YES, dynamic_object
N, NVE, null, خصوصیت روانی§n-12725, NO, role_intent
V, ROOT, null, null, NO, role_action
N, NVE, null, مشخصه§n-12756, YES, role_state
V, VCL, null, رخداد§n-13136, NO, dynamic_object_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_EXT, دوره زمانی§n-12603, YES, time
N, MOZ, null, رابطه§n-13628, YES, no
N, MOZ, null, جانور§n-12239, YES, dynamic_object
N, VPP, Arg3, رابطه§n-13628, YES, role_intent
N, NCONJ, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصیت روانی§n-12725, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NPP, Arg3, مشخصه§n-12756, YES, role_state
PR, MOZ, null, null, YES, no
N, NVE, null, null, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, رخداد§n-13136, YES, role_emotion
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, OBJ, Arg1, مشخصه§n-12756, YES, role_intent
ADJ, NVE, null, مشخصه§n-12756, YES, no
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, VPP, Arg3, جانور§n-12239, YES, dynamic_object
N, NVE, null, خصوصیت روانی§n-12725, YES, role_intent
N, VPP, Arg4, محوطه§n-11907, YES, location
V, PREDEP, null, رخداد§n-13136, YES, dynamic_object_action
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
V, VCL, null, رخداد§n-13136, YES, dynamic_object_action
N, SBJ, Arg0, جانور§n-12239, YES, dynamic_object
N, SBJ, Arg0, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, وضعیت§n-12745, YES, no
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
N, ADVRB, ArgM_LOC, رابطه§n-13628, YES, no
N, MOZ, null, جانور§n-12239, YES, dynamic_object
ADJ, MOS, Arg2, جا§n-12733, YES, location
N, MOZ, null, جا§n-12733, YES, location
N, NPP, Arg3, طرح§n-12335, YES, no
N, MOZ, null, جان دار§n-10393, YES, static_object
N, MOZ, null, null, YES, no
N, POSDEP, null, جان دار§n-10393, YES, static_object
N, NPP, null, خصوصیت روانی§n-12725, YES, no
N, MOZ, null, null, YES, static_object
N, NVE, null, مشخصه§n-12756, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, خصوصیت روانی§n-12725, NO, role_intent
N, MOZ, null, خصوصیت روانی§n-12725, YES, no
V, ROOT, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, مشخصه§n-12756, YES, role_state
V, AJUCL, null, رخداد§n-13136, NO, role_action
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, SBJ, Arg0, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, رخداد§n-13136, YES, role_state
N, NPP, Arg3, شیء§n-12703, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role
N, NVE, null, خبر§n-13975, NO, role_state
N, MOZ, Arg1, رخداد§n-13136, YES, role_intent
N, NCONJ, null, رخداد§n-13136, YES, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, MOZ, null, null, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, جانور§n-12239, YES, dynamic_object
N, VPRT, null, خصوصیت روانی§n-12725, YES, role_state
N, NVE, null, خصوصیت روانی§n-12725, YES, dynamic_object_state
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
N, SBJ, Arg1, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg1, نفر§n-13075, YES, role_state
N, MOS, Arg2, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_state
ADJ, MOS, Arg2, null, YES, no
N, NEZ, null, جا§n-12733, YES, location
N, OBJ, Arg1, خبر§n-12766, YES, no
N, MOZ, null, رخداد§n-13136, YES, role_action
PR, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, خبر§n-12766, YES, no
N, NVE, null, خصوصیت روانی§n-12725, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, NVE, null, مشخصه§n-12756, YES, role_intent
N, NVE, null, خصوصیت روانی§n-12725, YES, role_intent
V, VCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
PR, VPP, Arg3, null, YES, role
N, POSDEP, null, مشخصه§n-12756, YES, no
N, MOZ, null, رخداد§n-13136, YES, role_intent
PR, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role_state
N, SBJ, Arg0, جانور§n-12239, YES, dynamic_object
N, NVE, null, خبر§n-13975, YES, dynamic_object_state
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, null, YES, no
V, PRD, null, null, YES, no
PREP, ADVRB, ArgM_TMP, null, YES, no
N, POSDEP, null, رخداد§n-13136, YES, no
N, VPP, Arg4, خبر§n-13975, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, خصوصیت روانی§n-12725, YES, role_state
ADJ, MOS, Arg2, null, YES, no
N, NEZ, null, جا§n-12733, YES, location
N, NVE, null, خصوصیت روانی§n-12725, YES, role_intent
N, ADVRB, ArgM_EXT, دوره زمانی§n-12603, YES, time
N, POSDEP, null, نفر§n-13075, YES, role_state
N, NCONJ, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, OBJ, Arg1, نفر§n-13075, NO, role
N, POSDEP, null, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, MOS, Arg2, خصوصیت روانی§n-12725, YES, no
N, POSDEP, null, خصوصیت روانی§n-12725, YES, role_state
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, ADVRB, ArgM_LOC, سیاره§n-11927, YES, location
N, OBJ, Arg1, null, YES, role_state
N, NCONJ, null, نفر§n-13075, YES, role_state
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, MOZ, null, سیاره§n-11927, YES, location
N, NVE, null, null, YES, role_intent
N, SBJ, Arg1, خصوصیت روانی§n-12725, YES, role
N, AJPP, null, خبر§n-13975, YES, no
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
PR, SBJ, Arg0, null, NO, role
N, AJPP, null, null, YES, role_intent
N, NPP, null, شیء§n-12703, YES, location
ADJ, TAM, Arg2, مشخصه§n-12756, NO, role_state
V, ROOT, null, null, NO, role_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, ADVRB, ArgM_INS, خبر§n-13975, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
ADJ, MOS, Arg2, مشخصه§n-12756, YES, no
V, PRD, null, رخداد§n-13136, YES, no
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
V, VCL, null, رخداد§n-13136, YES, role_action
N, NVE, null, خصوصیت روانی§n-12725, YES, role_state
PREP, ADVRB, ArgM_TMP, null, NO, no
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, Arg0, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, no
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, OBJ, Arg1, null, NO, no
V, ROOT, null, رخداد§n-13136, NO, role_action
N, ADVRB, ArgM_LOC, شیء§n-12703, YES, location
N, OBJ, Arg1, خصوصیت روانی§n-12725, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, گروه§n-12753, NO, role
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, NO, no
N, MOS, Arg1, ماده§n-14032, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, no
N, AJPP, null, ماده§n-14032, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, no
V, VCONJ, null, رخداد§n-13136, YES, no
PREP, VPP, Arg3, null, YES, no
N, POSDEP, null, ماده§n-14032, YES, role_state
V, VCONJ, null, null, YES, no
N, NPP, Arg3, ماده§n-14032, YES, role_state
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
N, APP, null, ماده§n-14032, YES, no
N, NVE, null, رخداد§n-13136, YES, no
N, OBJ, Arg2, مشخصه§n-12756, YES, no
N, MOZ, null, null, YES, role_state
V, VCONJ, null, null, YES, no
N, VPP, Arg3, مشخصه§n-12756, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
V, VCONJ, null, null, YES, no
N, POSDEP, null, شیء§n-12703, YES, static_object
V, PRD, null, رخداد§n-13136, YES, no
N, SBJ, Arg1, دوره زمانی§n-12603, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, مسبب§n-13036, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
PREP, VPP, ArgM_ADV, null, YES, no
N, POSDEP, null, خصوصیت روانی§n-12725, YES, no
N, NVE, null, null, YES, no
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, NPP, Arg3, خصوصیت روانی§n-12725, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
PREP, ADVRB, ArgM_ADV, null, YES, no
N, POSDEP, null, خصوصیت روانی§n-12725, YES, role_state
N, NCONJ, null, خصوصیت روانی§n-12725, YES, role_state
N, NPP, null, مشخصه§n-12756, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, no
N, NVE, null, رخداد§n-13136, YES, role_state
N, VPP, null, خصوصیت روانی§n-12725, YES, no
N, OBJ, Arg1, رخداد§n-13136, YES, role_state
N, MOZ, null, مشخصه§n-12756, YES, role_intent
ADJ, VPRT, null, null, YES, no
V, MOS, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, VPP, Arg3, خصوصیت روانی§n-12725, YES, role
N, NVE, null, رخداد§n-13136, YES, no
V, VCONJ, null, رخداد§n-13136, NO, role_action
V, ROOT, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_ADV, ماده§n-14032, YES, static_object
V, VCL, null, رخداد§n-13136, NO, role_action
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
V, VCONJ, null, null, YES, role_action
N, ADVRB, Arg1, مسبب§n-13036, YES, no
V, PRD, null, رخداد§n-13136, YES, role_action
N, NVE, null, رخداد§n-13136, YES, role_state
N, SBJ, Arg1, رخداد§n-13136, YES, role_state
N, MOZ, null, خصوصیت روانی§n-12725, YES, role
PREP, MOS, Arg2, null, YES, no
N, POSDEP, null, مسبب§n-13036, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, no
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, VPP, Arg3, شیء§n-12703, YES, no
N, MOZ, null, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, مسبب§n-13036, YES, no
N, VPP, Arg3, نفر§n-13075, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, role_state
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, MOZ, null, خصوصیت روانی§n-12725, YES, no
PREP, NPP, null, null, YES, no
N, POSDEP, null, شیء§n-12703, YES, location
N, SBJ, Arg0, شیء§n-12703, YES, role
N, ADVRB, ArgM_ADV, null, YES, no
ADJ, PREDEP, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, مسبب§n-13036, NO, role
N, ADVRB, ArgM_ADV, null, NO, no
ADJ, PREDEP, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
N, OBJ, Arg1, مشخصه§n-11381, YES, no
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, no
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصیت روانی§n-12725, YES, no
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, POSDEP, null, null, YES, no
N, NPP, Arg3, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_state
N, ADVRB, ArgM_ADV, null, YES, no
N, NPP, Arg3, خصوصیت روانی§n-12725, YES, no
N, ADVRB, null, null, YES, no
N, MOZ, null, خصوصیت روانی§n-12725, YES, role_state
N, NPP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_state
V, MOS, null, null, YES, role_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, NVE, null, خصوصیت روانی§n-12725, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, no
N, OBJ, Arg1, گروه§n-12753, YES, no
N, SBJ, Arg1, رخداد§n-13136, YES, no
N, NVE, null, مشخصه§n-12756, YES, no
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, no
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
ADJ, MOS, Arg2, null, YES, no
N, NEZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, خصوصیت روانی§n-12725, NO, role
N, OBJ, Arg1, null, NO, role
ADJ, NPREMOD, null, مشخصه§n-12756, YES, no
N, VPP, Arg3, ماده§n-14032, NO, role_state
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, no
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, null, YES, role
PREP, ADVRB, ArgM_TMP, null, YES, no
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, no
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
PREP, VPP, Arg4, null, YES, no
PR, OBJ, Arg1, null, YES, role
N, NVE, null, null, YES, role_intent
PR, OBJ, Arg1, null, YES, role
N, ADVRB, ArgM_INS, رخداد§n-13136, YES, role_intent
N, VPP, Arg3, مشخصه§n-12756, YES, role_state
N, NVE, null, رخداد§n-13136, YES, no
N, SBJ, Arg1, شیء§n-12703, YES, static_object
N, MOZ, null, null, YES, static_object_state
N, NCONJ, null, خصوصیت روانی§n-12725, YES, static_object_state
N, ADVRB, ArgM_LOC, رابطه§n-13628, YES, no
V, PRD, null, رخداد§n-13136, YES, no
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NCONJ, null, null, YES, role
UNKNOWN, ADVRB, ArgM_ADV, مشخصه§n-12756, YES, no
N, NPP, Arg3, رخداد§n-13136, YES, role_state
N, NVE, null, null, YES, no
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NVE, null, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg0, خصوصیت روانی§n-12725, YES, role
PR, OBJ, Arg1, null, YES, role
N, VPP, Arg3, جا§n-12733, YES, location
N, VPP, Arg4, شیء§n-12703, YES, location
N, NVE, null, رخداد§n-13136, YES, no
PR, OBJ, Arg1, null, NO, role
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, NPP, Arg3, شیء§n-12703, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, ADVRB, ArgM_EXT, null, YES, no
N, MOZ, null, دوره زمانی§n-12603, YES, no
ADJ, MOS, Arg2, مشخصه§n-12756, YES, no
N, SBJ, Arg0, نفر§n-13075, NO, role
N, NCONJ, null, null, YES, role
N, NPP, Arg3, جا§n-12733, YES, location
N, MOZ, null, شیء§n-12703, YES, location
N, NVE, null, role_state, YES, role_state
N, VPP, Arg4, جا§n-12733, NO, location
N, MOZ, null, جا§n-12733, YES, location
N, NVE, null, رخداد§n-13136, NO, no
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, شیء§n-12703, YES, location
N, MOZ, null, شیء§n-12703, YES, no
N, MOZ, null, شیء§n-12703, YES, location
N, NVE, null, رخداد§n-13136, YES, role_state
SUBR, AJUCL, ArgM_DIS, null, YES, no
N, TAM, Arg2, شیء§n-12703, YES, location
N, MOZ, null, شیء§n-12703, YES, no
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOZ, null, null, YES, role_state
N, MOZ, null, null, YES, no
N, APP, null, رخداد§n-13136, YES, role_state
N, MOZ, null, خصوصیت روانی§n-12725, YES, no
