%besme llahe rahmane rahim va tavakalto ala llah
@relation multiClassDataSet

@attribute POS {V, ADJ, N, ADR, ADV, CONJ, NUM, POSTP, PR, PSUS, SUBR, PREP, PUNC, LATIN, ARAB, UNKNOWN}
@attribute synTag {NE, APP, NCL, AJUCL, PARCL, TAM, NPRT, NPP, VPRT, COMPP, NPOSTMOD, NPREMOD, PUNC, SBJ, NVE, ENC, ADVRB, NADV, ADJADV, PRD, ACL, AVCL, VCL, AJPP, ADVPP, ADVC, NEZ, ADVEZ, PROG, MOS, MOZ, OBJ, OBJ2, VPP, MESU, AJCONJ, PCONJ, NCONJ, VCONJ, AVCONJ, POSDEP, PREDEP, APOSTMOD, APREMOD, ROOT, UNKNOWN}
@attribute semTag {Arg0, Arg1, Arg2, Arg3, Arg4, Arg5, ArgM_COM, ArgM_LOC, ArgM_DIR,  ArgM_GOL, ArgM_MNR, ArgM_TMP, ArgM_EXT, ArgM_REC, ArgM_PRP, ArgM_CAU, ArgM_DIS, ArgM_MOD, ArgM_NEG, ArgM_ADV, ArgM_CND, ArgM_INS, null}
@attribute superWsd {هست§n-12706, نفر§n-13075, مسبب§n-13036, جانور§n-12239, جان_دار§n-10393, ساختار§n-12875, موقعيت§n-13554, جا§n-12733, شيء§n-12703, چيز§n-10392, ماده§n-14032, مشخصه§n-12756, خصوصيت_رواني§n-12725, دوره_زماني§n-12603, اندازه§n-12768, رخداد§n-13136, رابطه§n-13628, گروه§n-12753, گروه§n-13239, خبر§n-12766, null}
@attribute depended {YES, NO}
@attribute class {role, role_action, role_state, role_intent, role_emotion, dynamic_object, dynamic_object_action, dynamic_object_state, static_object, static_object_state, location, time, scene_emotion, scene_goal, unknown}

@data
N, NVE, null, null, YES, role_state
ADJ, NPREMOD, null, null, YES, unknown
N, MOS, Arg1, نفر§n-13075, NO, role_state
ADJ, NPOSTMOD, null, null, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, unknown
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, NEZ, null, شیء§n-12703, YES, static_object
N, NCONJ, null, خصوصيت_رواني§n-12725, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, OBJ, Arg1, خبر§n-12766, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
V, PRD, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, TAM, Arg2, null, YES, unknown
N, NCONJ, null, null, YES, unknown
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
PR, MOZ, null, نفر§n-13075, YES, role
N, MOS, Arg2, دوره زمانی§n-12603, YES, time
N, MOZ, null, null, YES, role
N, SBJ, Arg1, رخداد§n-13136, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
N, AJPP, null, دوره زمانی§n-12603, YES, time
N, MOS, Arg2, رخداد§n-13136, YES, unknown
V, PRD, null, رخداد§n-13136, YES, unknown
N, NPP, null, مشخصه§n-12756, YES, unknown
N, MOZ, null, رابطه§n-13628, YES, role_intent
N, NCONJ, null, نفر§n-13075, YES, role_intent
N, NCONJ, null, null, YES, role_intent
N, NCONJ, null, null, YES, role_state
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
N, APP, null, نفر§n-13075, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, جا§n-12733, YES, location
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, AJPP, null, رخداد§n-13136, YES, role_state
N, NCONJ, null, رخداد§n-13136, YES, role_state
N, NCONJ, null, رخداد§n-13136, YES, role_state
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_state
N, VPP, Arg4, جا§n-12733, YES, location
N, MOZ, null, null, YES, role
V, VCONJ, null, null, YES, role_action
N, OBJ, Arg1, مشخصه§n-12756, YES, unknown
N, NPP, Arg3, null, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, ADVRB, null, دوره زمانی§n-12603, NO, time
UNKNOWN, ADVRB, ArgM_TMP, مشخصه§n-12756, NO, time
N, SBJ, Arg0, null, NO, role
N, ADVRB, ArgM_LOC, مشخصه§n-12756, NO, location
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, شیء§n-12703, YES, static_object
N, VPP, ArgM_LOC, جا§n-12733, YES, location
V, VCONJ, null, رخداد§n-13136, YES, static_object_state
N, SBJ, Arg1, مشخصه§n-12756, YES, static_object
N, POSDEP, null, مشخصه§n-12756, YES, static_object
N, MOZ, null, شیء§n-12703, YES, static_object
N, NCONJ, null, شیء§n-12703, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, static_object_state
V, PRD, null, رخداد§n-13136, YES, unknown
PR, SBJ, Arg0, null, YES, role
N, SBJ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
UNKNOWN, ADVRB, ArgM_TMP, null, YES, time
N, SBJ, Arg1, نفر§n-13075, YES, role
N, VPRT, null, جا§n-12733, YES, location
V, PRD, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg1, رخداد§n-13136, YES, role_intent
N, NCONJ, null, مشخصه§n-12756, YES, unknown
N, VPP, ArgM_ADV, رابطه§n-13628, YES, unknown
N, SBJ, Arg0, null, YES, role
PREP, OBJ, Arg1, null, YES, unknown
N, POSDEP, null, رخداد§n-13136, YES, unknown
N, NVE, null, رخداد§n-13136, YES, unknown
N, OBJ, Arg1, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, VPRT, null, جا§n-12733, YES, location
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, null, YES, role
N, NVE, null, رخداد§n-13136, YES, unknown
ADJ, PREDEP, null, مشخصه§n-12756, YES, role_state
ADJ, MOS, Arg2, مشخصه§n-12756, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, AJPP, null, رابطه§n-13628, YES, unknown
N, MOZ, null, گروه§n-12753, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, null, YES, role
N, ADVRB, ArgM_LOC, جا§n-12733, YES, unknown
N, NPP, null, جا§n-12733, YES, location
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, نفر§n-13075, NO, role
N, ADVRB, ArgM_INS, رخداد§n-13136, NO, role_action
N, MOZ, null, شیء§n-12703, YES, static_object
N, NCONJ, null, شیء§n-12703, YES, static_object
N, MOZ, null, شیء§n-12703, YES, static_object
N, VPP, Arg3, خصوصيت_رواني§n-12725, NO, unknown
N, NVE, null, null, NO, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, unknown
UNKNOWN, ADVRB, ArgM_DIS, null, YES, unknown
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, NVE, null, شیء§n-12703, YES, role_intent
N, SBJ, Arg1, null, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, NO, role
N, TAM, Arg2, نفر§n-13075, NO, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, role
N, NE, null, خصوصيت_رواني§n-12725, YES, role_intent
N, NVE, null, رخداد§n-13136, YES, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, null, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NPP, Arg3, خبر§n-12766, YES, role_intent
N, NVE, null, رابطه§n-13628, YES, unknown
N, SBJ, Arg0, null, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
N, SBJ, Arg1, خصوصيت_رواني§n-12725, YES, role
V, PRD, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg0, null, YES, role
N, MOZ, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, ADVRB, ArgM_LOC, دوره زمانی§n-12603, YES, time
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, NVE, null, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, ADVRB, ArgM_ADV, رخداد§n-13136, YES, unknown
N, NVE, null, رخداد§n-13136, YES, unknown
N, NPP, Arg3, خبر§n-12766, YES, role_intent
N, MOZ, null, null, YES, role
N, NPP, null, خصوصيت_رواني§n-12725, YES, unknown
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, NVE, Arg1, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
SUBR, NCL, null, null, YES, unknown
N, SBJ, Arg1, جا§n-12733, YES, location
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, VPP, Arg4, شیء§n-12703, YES, location
N, MOZ, null, جا§n-12733, YES, location
N, ADVRB, ArgM_INS, شیء§n-12703, YES, static_object
N, VPRT, null, نفر§n-13075, YES, unknown
N, MOZ, Arg1, شیء§n-12703, YES, static_object
V, VCONJ, null, null, YES, role_action
PR, OBJ, Arg1, شیء§n-12703, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
PREP, NPP, null, null, YES, unknown
N, POSDEP, null, شیء§n-12703, YES, static_object
N, OBJ, Arg1, شیء§n-12703, YES, static_object
N, VPP, Arg3, شیء§n-12703, YES, static_object
V, PRD, null, رخداد§n-13136, YES, role_action
PR, SBJ, Arg0, null, YES, unknown
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, unknown
PREP, VPP, Arg4, null, YES, unknown
N, POSDEP, null, جا§n-12733, YES, location
N, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NPP, Arg3, خصوصيت_رواني§n-12725, YES, unknown
PR, VPP, Arg3, null, YES, role
N, OBJ, Arg1, شیء§n-12703, YES, static_object
N, SBJ, Arg0, شیء§n-12703, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, شیء§n-12703, YES, static_object
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
V, VCL, null, رخداد§n-13136, YES, unknown
PREP, AJPP, null, null, YES, unknown
N, POSDEP, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, null, YES, role
PREP, ADVRB, ArgM_TMP, null, YES, unknown
N, POSDEP, null, رخداد§n-13136, YES, unknown
N, OBJ, Arg1, نفر§n-13075, YES, role
N, VPP, Arg3, null, YES, location
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NVE, null, رخداد§n-13136, YES, unknown
N, OBJ, Arg1, ماده§n-14032, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, OBJ, Arg1, نفر§n-13075, YES, role
V, AJUCL, null, رخداد§n-13136, YES, role_action
N, MOS, Arg2, خبر§n-12766, YES, unknown
N, MOZ, null, null, YES, unknown
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, MOS, Arg2, null, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, static_object
N, POSDEP, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, static_object_state
N, POSDEP, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, static_object_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, static_object_state
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
ADJ, NPREMOD, null, مشخصه§n-12756, YES, unknown
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, role_state
N, NVE, null, رابطه§n-13628, YES, role_intent
ADJ, NPREMOD, null, مشخصه§n-12756, YES, role_state
N, ADVRB, ArgM_INS, مشخصه§n-12756, YES, role
PR, MOZ, null, null, YES, unknown
N, OBJ, Arg3, رخداد§n-13136, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, رخداد§n-13136, YES, role_intent
V, AJUCL, null, null, YES, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role_state
N, SBJ, Arg0, نفر§n-13075, NO, role
N, VPP, Arg3, مشخصه§n-12756, NO, role_state
N, MOZ, null, رخداد§n-13136, YES, unknown
N, VPRT, null, مشخصه§n-12756, NO, role_state
V, ROOT, null, null, NO, role_action
SUBR, AJUCL, ArgM_DIS, null, NO, unknown
PREP, ADVRB, ArgM_TMP, null, YES, unknown
N, POSDEP, null, دوره زمانی§n-12603, YES, time
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, VPP, Arg4, شیء§n-12703, YES, location
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, خبر§n-12766, YES, unknown
N, MOZ, null, رخداد§n-13136, YES, role_state
N, VPP, Arg3, گروه§n-12753, YES, location
N, NVE, null, رخداد§n-13136, YES, unknown
N, ADVRB, ArgM_LOC, جا§n-12733, NO, location
N, VPP, Arg3, رخداد§n-13136, NO, role_action
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg4, null, YES, unknown
N, MOZ, null, رخداد§n-13136, YES, role_action
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
SUBR, AJUCL, ArgM_DIS, null, YES, unknown
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, خبر§n-12766, YES, unknown
N, MOZ, null, null, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, role_action
PREP, VPP, Arg4, null, YES, unknown
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, SBJ, Arg1, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, unknown
N, MOS, Arg2, رخداد§n-13136, YES, role_state
V, PRD, null, رخداد§n-13136, YES, unknown
PR, SBJ, Arg0, null, YES, role
PREP, ADVRB, ArgM_TMP, null, YES, unknown
N, POSDEP, null, رخداد§n-13136, YES, unknown
PREP, NPP, Arg4, null, YES, unknown
N, POSDEP, null, null, YES, location
N, NVE, null, رخداد§n-13136, YES, role_state
N, VPP, Arg4, null, YES, location
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, شیء§n-12703, YES, unknown
ADJ, NPREMOD, null, مشخصه§n-12756, YES, location
N, POSDEP, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
N, VPP, Arg3, شیء§n-12703, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, location
N, NPP, null, مشخصه§n-12756, YES, unknown
N, MOZ, null, null, YES, unknown
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, null, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
N, MOS, Arg2, null, YES, role
N, OBJ, Arg1, null, NO, role_state
PR, MOZ, null, null, YES, role
N, APP, null, null, YES, role
N, VPP, Arg3, نفر§n-13075, NO, role
V, ROOT, null, رخداد§n-13136, NO, role_action
ADJ, MOS, Arg2, null, YES, role_intent
N, SBJ, Arg0, null, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_COM, null, YES, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
N, MOZ, null, رخداد§n-13136, YES, role_intent
N, MOS, Arg2, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, null, YES, role
N, ADVRB, ArgM_EXT, دوره زمانی§n-12603, YES, time
N, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_ADV, null, NO, unknown
N, ADVRB, ArgM_TMP, null, NO, time
N, OBJ, Arg1, نفر§n-13075, YES, role
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, مشخصه§n-12756, NO, role_state
PR, MOZ, null, null, YES, role
N, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg1, null, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_state
N, VPP, Arg3, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, OBJ, Arg1, null, YES, role_state
V, VCL, null, رخداد§n-13136, YES, role_action
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, نفر§n-13075, YES, role
N, SBJ, Arg1, null, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, ADVRB, ArgM_LOC, مشخصه§n-12756, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
ADJ, NVE, null, null, YES, unknown
SUBR, AJUCL, ArgM_CAU, null, YES, unknown
N, SBJ, Arg1, مشخصه§n-12756, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NPP, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
N, MOS, Arg0, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
N, MOS, Arg2, شیء§n-12703, YES, static_object
N, MOZ, null, دوره زمانی§n-12603, YES, role_state
V, VCONJ, null, null, YES, unknown
N, NVE, null, رابطه§n-13628, YES, role_intent
N, SBJ, Arg1, شیء§n-12703, YES, location
ADJ, NPREMOD, null, مشخصه§n-12756, YES, unknown
N, MOS, Arg2, شیء§n-12703, YES, location
N, MOZ, null, شیء§n-12703, YES, location
V, PRD, null, رخداد§n-13136, YES, unknown
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, MOZ, null, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
ARAB, POSDEP, null, null, YES, unknown
ADJ, NVE, null, null, YES, unknown
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, Arg3, خصوصيت_رواني§n-12725, YES, unknown
N, OBJ, Arg1, جا§n-12733, YES, location
N, MOZ, null, شیء§n-12703, YES, location
N, SBJ, Arg0, null, YES, role
PREP, ADVRB, ArgM_ADV, null, YES, unknown
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, unknown
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, unknown
N, VPP, Arg4, شیء§n-12703, YES, location
N, OBJ, Arg1, جا§n-12733, YES, location
N, MOZ, null, شیء§n-12703, YES, location
N, NVE, null, null, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, ArgM_COM, رخداد§n-13136, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, جا§n-12733, YES, location
N, MOZ, null, شیء§n-12703, YES, location
N, NVE, null, شیء§n-12703, YES, location
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, APP, null, نفر§n-13075, YES, role
N, AJPP, null, جا§n-12733, YES, location
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, POSDEP, null, دوره زمانی§n-12603, YES, time
N, VPP, Arg4, مشخصه§n-12756, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
ADJ, NPREMOD, null, null, YES, unknown
N, ADVRB, ArgM_TMP, مشخصه§n-12756, NO, role_intent
N, SBJ, Arg0, نفر§n-13075, NO, role
N, ADVRB, ArgM_LOC, خصوصيت_رواني§n-12725, NO, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, NVE, null, رخداد§n-13136, YES, unknown
V, PRD, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, unknown
N, VPP, Arg3, نفر§n-13075, YES, role
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_state
N, MOZ, null, جا§n-14035, YES, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
V, AJUCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, unknown
N, MOZ, Arg1, خبر§n-12766, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, خصوصيت_رواني§n-12725, YES, role_intent
N, OBJ, Arg1, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCL, null, رخداد§n-13136, YES, role_action
N, OBJ, Arg1, شیء§n-12703, YES, static_object
N, POSDEP, null, رابطه§n-13628, YES, unknown
PR, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, شیء§n-12703, NO, static_object
N, ADVRB, ArgM_ADV, رخداد§n-13136, NO, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, NVE, null, null, YES, unknown
SUBR, VCL, Arg1, null, YES, unknown
N, POSDEP, null, نفر§n-13075, YES, role
N, NPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, مشخصه§n-12756, YES, role_state
SUBR, AJUCL, ArgM_CAU, null, YES, unknown
N, SBJ, Arg1, خصوصيت_رواني§n-12725, YES, role_intent
N, NPP, null, رخداد§n-13136, YES, role_intent
N, NCONJ, null, رخداد§n-13136, YES, role_intent
N, NVE, null, رخداد§n-13136, YES, unknown
V, VCONJ, null, رخداد§n-13136, YES, unknown
N, AJPP, null, رخداد§n-13136, YES, role_intent
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
UNKNOWN, ADVRB, ArgM_TMP, مشخصه§n-12756, YES, time
N, OBJ, Arg1, جانور§n-12239, YES, dynamic_object
PREP, ADVRB, ArgM_ADV, null, YES, unknown
N, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, VPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, NPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, خبر§n-12766, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
ADJ, NPREMOD, null, null, YES, unknown
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
N, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NPP, null, رخداد§n-13136, YES, role_action
N, NCONJ, null, رخداد§n-13136, YES, role_action
N, NCONJ, null, رخداد§n-13136, YES, role_action
N, MOZ, null, ساختار§n-12875, YES, location
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NPP, Arg3, رخداد§n-13136, YES, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, VPP, Arg3, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, VPP, Arg3, نفر§n-13075, YES, role
N, OBJ, Arg1, null, YES, unknown
N, MOS, Arg2, خبر§n-12766, YES, unknown
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
SUBR, ROOT, ArgM_DIS, null, NO, unknown
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, role
N, OBJ, Arg1, null, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, SBJ, Arg0, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, رخداد§n-13136, YES, unknown
N, NVE, null, null, YES, unknown
V, PRD, null, null, YES, role_action
UNKNOWN, ADVRB, ArgM_ADV, مشخصه§n-12756, YES, unknown
N, AJPP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, گروه§n-12753, YES, unknown
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
